Time,Poke1,Poke2,Line1,Line2,Line3,Line4,Cue1,Cue2,Cue3,Cue4
159.292,True,False,0,0,0,0,False,False,False,False
159.333,True,False,0,0,0,0,False,False,False,False
159.374,True,False,0,0,0,0,False,False,False,False
159.414,True,False,0,0,0,0,False,False,False,False
159.455,True,False,0,0,0,0,False,False,False,False
159.496,True,False,0,0,0,0,False,False,False,False
159.536,True,False,0,0,0,0,False,False,False,False
159.577,True,False,0,0,0,0,False,False,False,False
159.618,True,False,0,0,0,0,False,False,False,False
159.659,True,False,0,0,0,0,False,False,False,False
159.699,True,False,0,0,0,0,False,False,False,False
159.74,True,False,0,0,0,0,False,False,False,False
159.781,True,False,0,0,0,0,False,False,False,False
159.821,True,False,0,0,0,0,False,False,False,False
159.862,True,False,0,0,0,0,False,False,False,False
159.903,True,False,0,0,0,0,False,False,False,False
159.943,True,False,0,0,0,0,False,False,False,False
159.984,True,False,0,0,0,0,False,False,False,False
160.025,True,False,0,0,0,0,False,False,False,False
160.066,True,False,0,0,0,0,False,False,False,False
160.106,True,False,0,0,0,0,False,False,False,False
160.147,True,False,0,0,0,0,False,False,False,False
160.188,True,False,0,0,0,0,False,False,False,False
160.228,True,False,0,0,0,0,False,False,False,False
160.269,True,False,0,0,0,0,False,False,False,False
160.31,True,False,0,0,0,0,False,False,False,False
160.351,True,False,0,0,0,0,False,False,False,False
160.473,True,False,0,0,0,0,False,False,False,False
160.514,True,False,0,0,0,0,False,False,False,False
160.554,True,False,0,0,0,0,False,False,False,False
160.595,True,False,0,0,0,0,False,False,False,False
163.966,True,False,0,0,0,0,False,False,False,False
164.007,True,False,0,0,0,0,False,False,False,False
164.047,True,False,0,0,0,0,False,False,False,False
164.088,True,False,0,0,0,0,False,False,False,False
164.129,True,False,0,0,0,0,False,False,False,False
164.17,True,False,0,0,0,0,False,False,False,False
164.21,True,False,0,0,0,0,False,False,False,False
164.251,True,False,0,0,0,0,False,False,False,False
164.292,True,False,0,0,0,0,False,False,False,False
164.333,True,False,0,0,0,0,False,False,False,False
164.373,True,False,0,0,0,0,False,False,False,False
164.414,True,False,0,0,0,0,False,False,False,False
164.455,True,False,0,0,0,0,False,False,False,False
164.495,True,False,0,0,0,0,False,False,False,False
164.536,True,False,0,0,0,0,False,False,False,False
164.577,True,False,0,0,0,0,False,False,False,False
164.618,True,False,0,0,0,0,False,False,False,False
164.658,True,False,0,0,0,0,False,False,False,False
164.699,True,False,0,0,0,0,False,False,False,False
164.74,True,False,0,0,0,0,False,False,False,False
164.78,True,False,0,0,0,0,False,False,False,False
164.821,True,False,0,0,0,0,False,False,False,False
164.862,True,False,0,0,0,0,False,False,False,False
