Time,Poke1,Poke2,Line1,Line2,Line3,Line4,Cue1,Cue2,Cue3,Cue4
3.499,True,False,0,0,0,0,False,False,False,False
3.54,True,False,0,0,0,0,False,False,False,False
3.581,True,False,0,0,0,0,False,False,False,False
3.622,True,False,0,0,0,0,False,False,False,False
3.703,True,False,0,0,0,0,False,False,False,False
36.196,True,False,0,0,0,0,False,False,False,False
36.237,True,False,0,0,0,0,False,False,False,False
36.278,True,False,0,0,0,0,False,False,False,False
36.319,True,False,0,0,0,0,False,False,False,False
36.359,True,False,0,0,0,0,False,False,False,False
36.4,True,False,0,0,0,0,False,False,False,False
36.441,True,False,0,0,0,0,False,False,False,False
36.481,True,False,0,0,0,0,False,False,False,False
36.522,True,False,0,0,0,0,False,False,False,False
38.108,True,False,0,0,0,0,False,False,False,False
38.148,True,False,0,0,0,0,False,False,False,False
38.189,True,False,0,0,0,0,False,False,False,False
38.23,True,False,0,0,0,0,False,False,False,False
59.489,True,False,0,0,0,0,False,False,False,False
59.53,True,False,0,0,0,0,False,False,False,False
59.571,True,False,0,0,0,0,False,False,False,False
59.612,True,False,0,0,0,0,False,False,False,False
59.653,True,False,0,0,0,0,False,False,False,False
59.694,True,False,0,0,0,0,False,False,False,False
59.734,True,False,0,0,0,0,False,False,False,False
59.775,True,False,0,0,0,0,False,False,False,False
59.816,True,False,0,0,0,0,False,False,False,False
89.131,True,False,0,0,0,0,False,False,False,False
89.172,True,False,0,0,0,0,False,False,False,False
89.213,True,False,0,0,0,0,False,False,False,False
89.254,True,False,0,0,0,0,False,False,False,False
89.295,True,False,0,0,0,0,False,False,False,False
89.335,True,False,0,0,0,0,False,False,False,False
89.376,True,False,0,0,0,0,False,False,False,False
89.417,True,False,0,0,0,0,False,False,False,False
89.458,True,False,0,0,0,0,False,False,False,False
89.498,True,False,0,0,0,0,False,False,False,False
89.539,True,False,0,0,0,0,False,False,False,False
89.58,True,False,0,0,0,0,False,False,False,False
89.621,True,False,0,0,0,0,False,False,False,False
89.662,True,False,0,0,0,0,False,False,False,False
89.702,True,False,0,0,0,0,False,False,False,False
89.743,True,False,0,0,0,0,False,False,False,False
89.784,True,False,0,0,0,0,False,False,False,False
89.825,True,False,0,0,0,0,False,False,False,False
89.865,True,False,0,0,0,0,False,False,False,False
89.906,True,False,0,0,0,0,False,False,False,False
89.947,True,False,0,0,0,0,False,False,False,False
89.988,True,False,0,0,0,0,False,False,False,False
90.029,True,False,0,0,0,0,False,False,False,False
90.069,True,False,0,0,0,0,False,False,False,False
90.11,True,False,0,0,0,0,False,False,False,False
90.151,True,False,0,0,0,0,False,False,False,False
90.192,True,False,0,0,0,0,False,False,False,False
90.233,True,False,0,0,0,0,False,False,False,False
90.273,True,False,0,0,0,0,False,False,False,False
90.314,True,False,0,0,0,0,False,False,False,False
90.355,True,False,0,0,0,0,False,False,False,False
90.396,True,False,0,0,0,0,False,False,False,False
90.437,True,False,0,0,0,0,False,False,False,False
90.477,True,False,0,0,0,0,False,False,False,False
90.518,True,False,0,0,0,0,False,False,False,False
90.559,True,False,0,0,0,0,False,False,False,False
90.599,True,False,0,0,0,0,False,False,False,False
90.64,True,False,0,0,0,0,False,False,False,False
90.681,True,False,0,0,0,0,False,False,False,False
90.722,True,False,0,0,0,0,False,False,False,False
90.762,True,False,0,0,0,0,False,False,False,False
90.803,True,False,0,0,0,0,False,False,False,False
90.844,True,False,0,0,0,0,False,False,False,False
90.885,True,False,0,0,0,0,False,False,False,False
90.925,True,False,0,0,0,0,False,False,False,False
90.966,True,False,0,0,0,0,False,False,False,False
91.007,True,False,0,0,0,0,False,False,False,False
91.048,True,False,0,0,0,0,False,False,False,False
91.088,True,False,0,0,0,0,False,False,False,False
91.129,True,False,0,0,0,0,False,False,False,False
91.17,True,False,0,0,0,0,False,False,False,False
91.211,True,False,0,0,0,0,False,False,False,False
91.251,True,False,0,0,0,0,False,False,False,False
91.292,True,False,0,0,0,0,False,False,False,False
91.333,True,False,0,0,0,0,False,False,False,False
91.374,True,False,0,0,0,0,False,False,False,False
91.414,True,False,0,0,0,0,False,False,False,False
91.455,True,False,0,0,0,0,False,False,False,False
91.496,True,False,0,0,0,0,False,False,False,False
91.537,True,False,0,0,0,0,False,False,False,False
91.578,True,False,0,0,0,0,False,False,False,False
91.619,True,False,0,0,0,0,False,False,False,False
91.659,True,False,0,0,0,0,False,False,False,False
91.7,True,False,0,0,0,0,False,False,False,False
91.741,True,False,0,0,0,0,False,False,False,False
91.782,True,False,0,0,0,0,False,False,False,False
91.823,True,False,0,0,0,0,False,False,False,False
91.863,True,False,0,0,0,0,False,False,False,False
91.904,True,False,0,0,0,0,False,False,False,False
91.945,True,False,0,0,0,0,False,False,False,False
91.986,True,False,0,0,0,0,False,False,False,False
